record_id,series,trial_key,profile,category,stage,source,source_line,timed_start_ns,timed_end_ns,timing_scope,utc_end,nominal_censor_budget_ms,confirmed_messages,note
historical-001,main,Tmain001,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,1,18206136345437038,18206164013033884,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:33:11.508125332Z,,16384,
historical-002,main,Tmain002,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,2,18206164562834920,18206165246507786,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:33:12.756317334Z,,16384,
historical-003,main,Tmain003,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,3,18206165716416729,18206172712827290,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:33:20.080594026Z,,16384,
historical-004,main,Tmain004,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,4,18206173441648193,18206198133029445,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:33:45.595926881Z,,16384,
historical-005,main,Tmain005,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,5,18206199343098772,18206259061978134,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:34:46.426151302Z,,16384,
historical-006,main,Tmain006,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,6,18206259456351474,18206260259099610,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:34:47.754389074Z,,16384,
historical-007,main,Tmain007,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,7,18206260770604948,18206261927448548,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:34:49.384298378Z,,16384,
historical-008,main,Tmain008,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,8,18206262448634254,18206264882727564,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:34:52.38906003Z,,16384,
historical-009,main,Tmain009,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,9,18206265460232784,18206267780377768,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:34:55.297418853Z,,16384,
historical-010,main,Tmain010,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,10,18206268310045323,18206271823820033,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:34:59.295666902Z,,16384,
historical-011,main,Tmain011,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,11,18206272275354597,18206279766035258,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:35:07.128714509Z,,16384,
historical-012,main,Tmain012,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,12,18206282156913660,18206308660540538,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:35:36.128201451Z,,16384,
historical-013,main,Tmain013,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,13,18206309396368658,18206325378600148,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:35:52.870490189Z,,16384,
historical-014,main,Tmain014,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,14,18206325878791378,18206327572708784,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:35:55.027805694Z,,16384,
historical-015,main,Tmain015,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,15,18206328045866420,18206328876682479,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:35:56.327302307Z,,16384,
historical-016,main,Tmain016,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,16,18206330170499310,18206380367281773,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:36:47.889621818Z,,16384,
historical-017,main,Tmain017,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,17,18206380839141795,18206386640530978,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:36:54.000639752Z,,16384,
historical-018,main,Tmain018,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,18,18206387015366875,18206388124203826,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:36:55.581564058Z,,16384,
historical-019,main,Tmain019,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,19,18206388670150437,18206390146583900,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:36:57.696717095Z,,16384,
historical-020,main,Tmain020,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,20,18206390677729677,18206397938317871,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:37:05.294373228Z,,16384,
historical-021,main,Tmain021,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,21,18206398314769695,18206399205767567,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:37:06.730130668Z,,16384,
historical-022,main,Tmain022,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,22,18206408174112937,18206433192183844,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:37:40.659124528Z,,16384,
historical-023,main,Tmain023,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,23,18206433665497275,18206435164192491,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:37:42.692588787Z,,16384,
historical-024,main,Tmain024,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,24,18206435698093439,18206437402587000,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:37:44.857028879Z,,16384,
historical-025,main,Tmain025,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,25,18206438206619366,18206468989515959,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:38:16.355165904Z,,16384,
historical-026,main,Tmain026,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,26,18206469930573587,18206494245136679,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:38:41.708512812Z,,16384,
historical-027,main,Tmain027,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,27,18206494968588392,18206504867806249,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:38:52.406883303Z,,16384,
historical-028,main,Tmain028,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,28,18206505467797696,18206506390459807,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:38:53.843211474Z,,16384,
historical-029,main,Tmain029,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,29,18206506858551627,18206510238645648,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:38:57.701313193Z,,16384,
historical-030,main,Tmain030,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,30,18206510791682738,18206511777190859,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:38:59.307497478Z,,16384,
historical-031,main,Tmain031,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,31,18206512404923629,18206513287640254,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:39:00.823429659Z,,16384,
historical-032,main,Tmain032,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,32,18206513913685024,18206514619772335,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:39:02.118933443Z,,16384,
historical-033,main,Tmain033,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,33,18206515491826322,18206540643642493,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:39:28.104564238Z,,16384,
historical-034,main,Tmain034,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,34,18206541937182211,18206594474683874,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:40:22.034877063Z,,16384,
historical-035,main,Tmain035,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,35,18206595053399373,18206598396137397,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:40:25.859540809Z,,16384,
historical-036,main,Tmain036,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,36,18206598916639651,18206599752140080,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:40:27.207128969Z,,16384,
historical-037,main,Tmain037,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,37,18206600580909066,18206633442415616,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:00.815374839Z,,16384,
historical-038,main,Tmain038,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,38,18206633868903749,18206634738595812,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:02.195133663Z,,16384,
historical-039,main,Tmain039,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,39,18206635203662743,18206636259120505,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:03.722016513Z,,16384,
historical-040,main,Tmain040,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,40,18206636818369237,18206640224380385,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:07.747311092Z,,16384,
historical-041,main,Tmain041,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,41,18206641134310208,18206668972930232,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:36.439042197Z,,16384,
historical-042,main,Tmain042,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,42,18206669655494026,18206679697219598,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:47.260104551Z,,16384,
historical-043,main,Tmain043,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,43,18206680284256131,18206682861793336,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:50.418068763Z,,16384,
historical-044,main,Tmain044,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,44,18206683418274772,18206684472201955,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:51.931099977Z,,16384,
historical-045,main,Tmain045,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,45,18206684946769921,18206686142310257,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:53.593139396Z,,16384,
historical-046,main,Tmain046,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,46,18206686606781478,18206687979202628,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:55.437514495Z,,16384,
historical-047,main,Tmain047,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,47,18206688436598910,18206690113155485,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:41:57.574467793Z,,16384,
historical-048,main,Tmain048,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,48,18206690563184351,18206697885932600,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:42:05.245166246Z,,16384,
historical-049,main,Tmain049,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,49,18206698250695029,18206700026954089,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:42:07.485959922Z,,16384,
historical-050,main,Tmain050,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,50,18206700512467889,18206703507584159,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:42:10.97150963Z,,16384,
historical-051,main,Tmain051,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,51,18206703935119767,18206711518470228,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:42:18.878804284Z,,16384,
historical-052,main,Tmain052,nats-always,excluded_setup_failure,setup,data/raw/main/summary.jsonl,52,,,Unavailable; no duration is imputed,,,,
historical-053,main,Tmain052r2,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,53,18207133548692066,18207159482668903,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:49:46.951932065Z,,16384,
historical-054,main,Tmain053,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,54,18207159956946758,18207160867193454,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:49:48.374110354Z,,16384,
historical-055,main,Tmain054,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,55,18207161871026918,18207189345873351,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:50:16.834193926Z,,16384,
historical-056,main,Tmain055,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,56,18207190128085243,18207206005248010,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:50:33.548834442Z,,16384,
historical-057,main,Tmain056,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,57,18207206951389352,18207230945848825,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:50:58.409217964Z,,16384,
historical-058,main,Tmain057,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,58,18207231369970093,18207237559935775,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:51:04.921260916Z,,16384,
historical-059,main,Tmain058,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,59,18207237973461128,18207239606993977,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:51:07.096331795Z,,16384,
historical-060,main,Tmain059,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,60,18207240041166930,18207245760385347,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:51:13.110574406Z,,16384,
historical-061,main,Tmain060,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,61,18207246957280604,18207305456309096,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:52:12.823116273Z,,16384,
historical-062,main,Tmain061,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,62,18207306150483526,18207322158148387,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:52:29.690318878Z,,16384,
historical-063,main,Tmain062,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,63,18207322741897375,18207323579745741,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:52:31.037663904Z,,16384,
historical-064,main,Tmain063,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,64,18207324476492792,18207352902522744,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:53:00.402855245Z,,16384,
historical-065,main,Tmain064,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,65,18207353433825163,18207356916670344,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:53:04.383867848Z,,16384,
historical-066,main,Tmain065,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,66,18207357368217193,18207365161702168,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:53:12.515570006Z,,16384,
historical-067,main,Tmain066,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,67,18207365523987976,18207366724313514,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:53:14.179299125Z,,16384,
historical-068,main,Tmain067,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,68,18207370835565406,18207412252907881,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:53:59.722900193Z,,16384,
historical-069,main,Tmain068,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,69,18207412663878253,18207419525347351,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:54:06.88541069Z,,16384,
historical-070,main,Tmain069,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,70,18207420192720338,18207451011539212,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:54:38.379913375Z,,16384,
historical-071,main,Tmain070,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,71,18207452108522805,18207502632544499,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:55:30.113396442Z,,16384,
historical-072,main,Tmain071,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,72,18207503127228714,18207504845186260,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:55:32.303943921Z,,16384,
historical-073,main,Tmain072,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,73,18207505413085735,18207506247137739,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:55:33.726934299Z,,16384,
historical-074,main,Tmain073,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,74,18207506787380370,18207508315682443,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:55:35.821868355Z,,16384,
historical-075,main,Tmain074,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,75,18207508903963990,18207509793192988,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:55:37.319899589Z,,16384,
historical-076,main,Tmain075,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,76,18207510539305477,18207520338064442,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:55:47.839147277Z,,16384,
historical-077,main,Tmain076,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,77,18207521208966030,18207545666991572,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:56:13.124898624Z,,16384,
historical-078,main,Tmain077,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,78,18207546146655352,18207548788896804,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:56:16.252139741Z,,16384,
historical-079,main,Tmain078,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,79,18207549284820373,18207550304520887,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:56:17.801896764Z,,16384,
historical-080,main,Tmain079,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,80,18207550845937512,18207551834190165,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:56:19.291864455Z,,16384,
historical-081,main,Tmain080,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,81,18207552658776630,18207578516514329,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:56:45.980661353Z,,16384,
historical-082,main,Tmain081,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,82,18207579473260990,18207604752077879,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:12.215655846Z,,16384,
historical-083,main,Tmain082,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,83,18207605237736500,18207608577949917,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:16.039270338Z,,16384,
historical-084,main,Tmain083,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,84,18207609129202835,18207610482805147,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:17.9551949Z,,16384,
historical-085,main,Tmain084,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,85,18207610975125749,18207612075818516,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:19.539463017Z,,16384,
historical-086,main,Tmain085,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,86,18207612493218959,18207619397609990,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:26.765947631Z,,16384,
historical-087,main,Tmain086,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,87,18207619863544580,18207622331933048,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:29.797199061Z,,16384,
historical-088,main,Tmain087,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,88,18207622898419685,18207623604759200,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:31.099077454Z,,16384,
historical-089,main,Tmain088,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,89,18207624106500337,18207625909133809,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T21:57:33.367814149Z,,16384,
historical-090,main,Tmain089,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,90,18207839143106263,18207898030747442,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:02:05.407289369Z,,16384,
historical-091,main,Tmain090,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,91,18207898407254359,18207905904270713,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:02:13.264852924Z,,16384,
historical-092,main,Tmain091,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,92,18207906311766568,18207907205397935,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:02:14.6600108Z,,16384,
historical-093,main,Tmain092,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,93,18207907703898597,18207910150348788,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:02:17.623751385Z,,16384,
historical-094,main,Tmain093,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,94,18207913591222726,18207958925335613,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:03:06.398931302Z,,16384,
historical-095,main,Tmain094,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,95,18207959438953007,18207960142476608,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:03:07.640656595Z,,16384,
historical-096,main,Tmain095,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,96,18207961103108008,18207986228824985,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:03:33.700924153Z,,16384,
historical-097,main,Tmain096,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,97,18207986948185320,18208002493237065,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:03:49.991109911Z,,16384,
historical-098,main,Tmain097,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,98,18208003034174895,18208003867300443,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:03:51.319835797Z,,16384,
historical-099,main,Tmain098,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,99,18208004410546921,18208005919759639,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:03:53.447559802Z,,16384,
historical-100,main,Tmain099,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,100,18208006779813930,18208038319839473,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:04:25.686853354Z,,16384,
historical-101,main,Tmain100,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,101,18208038642705512,18208044812811840,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:04:32.169784218Z,,16384,
historical-102,main,Tmain101,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,102,18208045176460767,18208046997564109,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:04:34.454658035Z,,16384,
historical-103,main,Tmain102,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,103,18208047962185220,18208075365653606,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:05:02.853648651Z,,16384,
historical-104,main,Tmain103,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,104,18208075910626265,18208076917096636,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:05:04.43319753Z,,16384,
historical-105,main,Tmain104,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,105,18208077883055233,18208102317893363,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:05:29.785392721Z,,16384,
historical-106,main,Tmain105,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,106,18208102716691023,18208108379934096,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:05:35.738560731Z,,16384,
historical-107,main,Tmain106,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,107,18208109564881952,18208161944383968,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:29.442554002Z,,16384,
historical-108,main,Tmain107,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,108,18208162420773864,18208169714984482,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:37.066327424Z,,16384,
historical-109,main,Tmain108,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,109,18208170112168855,18208170928908733,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:38.415860418Z,,16384,
historical-110,main,Tmain109,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,110,18208171437137066,18208172539479207,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:39.996567282Z,,16384,
historical-111,main,Tmain110,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,111,18208173011793859,18208173910746295,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:41.426756775Z,,16384,
historical-112,main,Tmain111,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,112,18208174441390561,18208175626943235,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:43.07976356Z,,16384,
historical-113,main,Tmain112,redis-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,113,18208176122652232,18208177865518523,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:45.349813402Z,,16384,
historical-114,main,Tmain113,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,114,18208178371407583,18208181676072801,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:06:49.143106859Z,,16384,
historical-115,main,Tmain114,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,115,18208184411505281,18208242879387491,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:07:50.242588426Z,,16384,
historical-116,main,Tmain115,nats-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,116,18208243244357610,18208244858685064,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:07:52.317765226Z,,16384,
historical-117,main,Tmain116,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,117,18208245295569509,18208252819933926,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:08:00.182938589Z,,16384,
historical-118,main,Tmain117,redis-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,118,18208253406387634,18208263017830361,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:08:10.508385483Z,,16384,
historical-119,main,Tmain118,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,119,18208263881822018,18208288345480807,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:08:35.799648761Z,,16384,
historical-120,main,Tmain119,nats-periodic,completed,prefill_and_drain,data/raw/main/summary.jsonl,120,18208288813836539,18208292379761429,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:08:39.846289181Z,,16384,
historical-121,main,Tmain120,redis-memory,completed,prefill_and_drain,data/raw/main/summary.jsonl,121,18208292912613446,18208296029140962,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:08:43.547109666Z,,16384,
historical-122,main,Tmain121,nats-always,completed,prefill_and_drain,data/raw/main/summary.jsonl,122,18208297026974692,18208323283080084,Prefill start to last consumer acknowledgment; excludes setup and warm-up,2026-09-23T22:09:10.751136915Z,,16384,
