id,campaign,block,kind,engine,version,profile,host,publishers,consumers,cpus,seconds,count,payload,compression,trace,recovery,delta_ms,age,kill,seed,pilot,status,error,stage,attempt_records,confirmed_records,unknown_records,throughput_mps,p50_ms,p99_ms,sample_count,mean_ms,max_ms,p99_rank,positions_above_p99,measured_seconds,driver_sample_seconds,driver_mean_cores,driver_quota_percent,driver_throttled_usec,driver_throttled_periods,driver_host_busy_fraction,driver_host_iowait_fraction,broker_sample_seconds,broker_mean_cores,broker_quota_percent,broker_throttled_usec,broker_throttled_periods,broker_host_busy_fraction,broker_host_iowait_fraction,seconds_until_workers_joined,retained_count_at_reconciliation,reset_verified,occupancy,censored,actual_age_ms,observation_seconds,receipt_excess_ms,reference_to_redelivery_ms,redelivery_before_reference,after_nominal_deadline,sync_complete_calls,sync_by_call,sync_errors,sync_mean_ms,sync_p50_ms,sync_p99_ms,sync_max_ms,sync_sum_call_seconds,sync_broker_bracket_seconds,sync_boundary_overlap_calls,sync_calls_per_confirmed_message
F0065,main02,2,publication,redis,7.4.2,memory,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092467,False,complete,,complete,86695.0,86695.0,0.0,5779.660217721796,0.168434,0.250821,86695.0,0.17023026949651046,6.786384,85829.0,866.0,15.000016737,15.000603709,0.3626660703486224,18.13330351743112,0.0,0.0,0.254855195911414,0.00272572402044293,15.002226513,0.0736388028165483,3.681940140827415,0.0,0.0,0.05493816844919786,0.0007520053475935829,,,,,,,,,,,,,,,,,,,,,,
F0066,main02,2,publication,redis,7.4.2,periodic,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092468,False,complete,,complete,84247.0,84247.0,0.0,5616.409171485978,0.175064,0.262192,84247.0,0.1753137005234616,6.092855,83405.0,842.0,15.000153555,15.00081016,0.3483463855794839,17.417319278974194,0.0,0.0,0.29423763386027535,0.002889682134965154,15.002489576,0.11700931309482283,5.850465654741142,0.0,0.0,0.05007733143836476,0.004556284746896292,,,,,,,,,,,,,,,,,,,,,,
F0067,main02,2,publication,nats,2.15.0,always,nats-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092469,False,complete,,complete,8614.0,8614.0,0.0,574.2174071967033,1.69489,3.048804,8614.0,1.7370141826096965,8.158551,8528.0,86.0,15.001286781,15.001845668,0.08686491174747099,4.343245587373549,0.0,0.0,0.12713152118858687,0.0027013337835556307,15.003820078,0.2123069980471676,10.61534990235838,0.0,0.0,0.06743082672040979,0.03812402905487677,,,,,,,,,,,,,,,,,,,,,,
F0068,main02,2,publication,redis,7.4.2,always,redis-old,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092470,False,complete,,complete,8773.0,8773.0,0.0,584.8084948299924,1.663316,2.428415,8773.0,1.7058944493331796,112.845753,8686.0,87.0,15.001492074,15.002065723,0.06085781897357444,3.0428909486787217,0.0,0.0,0.10709482178883659,0.003194351042367182,15.003703963,0.15924207821561642,7.962103910780821,0.0,0.0,0.054915595023666906,0.046705483181837225,,,,,,,,,,,,,,,,,,,,,,
F0069,main02,2,publication,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092471,False,complete,,complete,922708.0,922708.0,0.0,61512.85968064941,0.248136,0.536684,922708.0,0.25880359179176354,10.71706,913481.0,9227.0,15.000245555,15.000903644,1.0209924924173457,51.049624620867284,0.0,0.0,0.5849465954606141,0.0025033377837116156,15.002109367,0.6212657015087338,31.063285075436692,0.0,0.0,0.14178042040030148,0.0021354995394020602,,,,,,,,,,,,,,,,,,,,,,
F0070,main02,2,publication,redis,8.10.2,memory,redis-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092472,False,complete,,complete,1109992.0,1109992.0,0.0,73998.70840683486,0.204489,0.456309,1109992.0,0.21495930136884359,7.909604,1098893.0,11099.0,15.000153704,15.000679359,1.1080484158224184,55.40242079112092,0.0,0.0,0.6132154179876522,0.0033372267645586516,15.001776117,0.5205477630845783,26.027388154228916,0.0,0.0,0.14133935667377756,0.0007529175555276697,,,,,,,,,,,,,,,,,,,,,,
F0071,main02,2,publication,redis,8.10.2,always,redis-current,1,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092473,False,failed,read tcp 10.42.134.13:40602->10.43.255.144:6379: i/o timeout,warmup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
F0072,main02,2,publication,nats,2.15.0,always,nats-current,16,0,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092474,False,complete,,complete,7895.0,7895.0,0.0,526.2520987087839,22.802155,164.201166,7895.0,30.397512564281207,342.891482,7817.0,78.0,15.002315467,15.002856569,0.044843326796187806,2.2421663398093905,0.0,0.0,0.12777404169468728,0.004707464694014795,15.004552491,0.15424265411368876,7.7121327056844375,0.0,0.0,0.08329843370466539,0.04916659686740933,,,,,,,,,,,,,,,,,,,,,,
F0073,main02,0,drain,nats,2.15.0,memory,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092475,False,complete,,complete,65536.0,65536.0,0.0,30774.947423200472,0.483761,1.168643,65536.0,0.5186609392394997,2.97456,64881.0,655.0,2.129524353,2.129781287,1.1208409119616798,56.04204559808399,0.0,0.0,0.5950991831971996,0.0011668611435239206,2.130772807,1.3056234765436445,65.28117382718223,0.0,0.0,0.1817116060961313,0.0005861664712778429,,,,0.9976101959727154,,,,,,,,,,,,,,,,,,
F0074,main02,0,drain,nats,2.15.0,periodic,nats-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092476,False,complete,,complete,65536.0,65536.0,0.0,2301.1246647852463,0.435194,0.636177,65536.0,0.4319190050506614,6.031611,64881.0,655.0,28.479986766,28.48022135,0.44527585808247233,11.131896452061808,0.0,0.0,0.3175596047502493,0.002538301151300879,28.481783897,0.22301240059155977,11.150620029577988,0.0,0.0,0.06698744123424637,0.0012139404507029818,,,,0.9938994757115752,,,,,,,,,,,,,,,,,,
F0075,main02,0,drain,nats,2.15.0,periodic,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092477,False,complete,,complete,65536.0,65536.0,0.0,2273.6128992233303,0.436809,0.623243,65536.0,0.4370012725677453,5.708371,64881.0,655.0,28.824607752,28.824882179,0.44819818932034217,22.40990946601711,0.0,0.0,0.28374853853763826,0.0023383397787570823,28.826348143,0.22043277797375208,11.021638898687604,0.0,0.0,0.060876215448486835,0.015666994428056375,,,,0.9935717302870446,,,,,,,,,,,,,,,,,,
F0076,main02,0,drain,nats,2.15.0,memory,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092478,False,complete,,complete,65536.0,65536.0,0.0,2279.9133329770675,0.436473,0.62694,65536.0,0.43578334896850307,6.927322,64881.0,655.0,28.744952298,28.745177939,0.4509971038450631,22.549855192253155,0.0,0.0,0.28777367330390125,0.0023425533831876746,28.746369888,0.2149433832540825,10.747169162704125,0.0,0.0,0.06612076892761747,0.005276524937601261,,,,0.9935482676026948,,,,,,,,,,,,,,,,,,
F0077,main02,0,drain,redis,8.10.2,periodic,redis-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092479,False,complete,,complete,65536.0,65536.0,0.0,2442.0633527423965,0.408038,0.56549,65536.0,0.4066687179870661,6.816349,64881.0,655.0,26.836322623,26.836576025,0.3141813244784084,15.70906622392042,0.0,0.0,0.24406006462649688,0.002756130013305455,26.837991787,0.11801807024675502,5.900903512337751,0.0,0.0,0.06323529411764706,0.004621848739495798,,,,0.9931107729029331,,,,,,,,,,,,,,,,,,
F0078,main02,0,drain,redis,8.10.2,memory,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092480,False,complete,,complete,65536.0,65536.0,0.0,2919.5368265340862,0.341414,0.499033,65536.0,0.3399374513702401,3.65614,64881.0,655.0,22.447396246,22.44762695,0.35681927616852166,8.920481904213041,0.0,0.0,0.28533971728226176,0.0023939808481532147,22.449149372,0.08716134262265267,4.358067131132634,0.0,0.0,0.049571552181315766,0.006866329862952522,,,,0.9924599079935535,,,,,,,,,,,,,,,,,,
F0079,main02,0,drain,redis,8.10.2,periodic,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092481,False,complete,,complete,65536.0,65536.0,0.0,29794.044656553975,0.52615,0.873464,65536.0,0.53581861506653,1.869455,64881.0,655.0,2.199634214,2.199876841,1.296403938096642,32.41009845241605,0.0,0.0,0.680047225501771,0.0,2.200795689,0.6384440895730962,31.92220447865481,0.0,0.0,0.13939566704675027,0.002280501710376283,,,,0.9977627340690656,,,,,,,,,,,,,,,,,,
F0080,main02,0,drain,redis,8.10.2,memory,redis-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092482,False,complete,,complete,65536.0,65536.0,0.0,2919.652874801706,0.340689,0.508551,65536.0,0.33985356985473586,5.041284,64881.0,655.0,22.446504023,22.446750963,0.35372263955205535,17.686131977602766,0.0,0.0,0.2597685344333677,0.002750085940185631,22.448244097,0.08342313955193803,4.171156977596901,0.0,0.0,0.07214652669198124,0.0033225374134465044,,,,0.9922544522380032,,,,,,,,,,,,,,,,,,
F0081,main02,0,drain,redis,8.10.2,memory,redis-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092483,False,complete,,complete,65536.0,65536.0,0.0,35360.412008367,0.435168,0.84799,65536.0,0.4513236528015153,3.37023,64881.0,655.0,1.85337207,1.853595124,1.0821753758562433,54.10876879281217,0.0,0.0,0.5919778699861687,0.0013831258644536654,1.854688814,0.5587131340729593,27.935656703647965,0.0,0.0,0.11770691994572592,0.006445047489823609,,,,0.9974368945114188,,,,,,,,,,,,,,,,,,
F0082,main02,0,drain,redis,8.10.2,periodic,redis-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092484,False,complete,,complete,65536.0,65536.0,0.0,28649.25388190658,0.538339,1.022902,65536.0,0.5572795483551038,4.677727,64881.0,655.0,2.287529032,2.287765423,0.9620085948820636,48.10042974410318,0.0,0.0,0.5826771653543307,0.0022497187851518562,2.288768718,0.6350921299161167,31.754606495805838,0.0,0.0,0.13823368074602305,0.027427317608337904,,,,0.997852704001223,,,,,,,,,,,,,,,,,,
F0083,main02,0,drain,redis,8.10.2,memory,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092485,False,complete,,complete,65536.0,65536.0,0.0,36485.69222370174,0.420149,0.764615,65536.0,0.4371991107330355,9.790121,64881.0,655.0,1.796210953,1.796456416,1.4471929164798618,36.179822911996546,0.0,0.0,0.7653958944281525,0.0,1.797444217,0.5562325609574119,27.811628047870595,0.0,0.0,0.12107466852756454,0.0006978367062107466,,,,0.9969695121675944,,,,,,,,,,,,,,,,,,
F0084,main02,0,drain,nats,2.15.0,memory,nats-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092486,False,complete,,complete,65536.0,65536.0,0.0,2302.6793442077783,0.433499,0.631494,65536.0,0.4316097957763665,20.046494,64881.0,655.0,28.460758188,28.460975312,0.4456451284946746,11.141128212366864,0.0,0.0,0.3084671930302205,0.002450313095562211,28.462798659,0.21865116198024115,10.932558099012057,0.0,0.0,0.07582184517497349,0.02010427712972782,,,,0.9938589614919784,,,,,,,,,,,,,,,,,,
F0085,main02,0,drain,redis,8.10.2,periodic,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092487,False,complete,,complete,65536.0,65536.0,0.0,2433.419588928477,0.408928,0.564103,65536.0,0.40810603356933306,6.408345,64881.0,655.0,26.93164808,26.931889757,0.3172296514313257,7.930741285783142,0.0,0.0,0.24180716044705436,0.002367872703163478,26.933349907,0.11396992986758808,5.6984964933794044,0.0,0.0,0.05776878532058885,0.0050001162817739945,,,,0.9930932164475246,,,,,,,,,,,,,,,,,,
F0086,main02,0,drain,nats,2.15.0,memory,nats-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092488,False,complete,,complete,65536.0,65536.0,0.0,32810.8714885533,0.46191,0.965973,65536.0,0.4863780279541041,3.57805,64881.0,655.0,1.997386751,1.997636533,1.5113435052501616,37.783587631254036,0.0,0.0,0.7416879795396419,0.0012787723785166241,1.998617914,1.344056801043964,67.2028400521982,0.0,0.0,0.18497652582159624,0.0006259780907668231,,,,0.9974054356286255,,,,,,,,,,,,,,,,,,
F0087,main02,0,drain,nats,2.15.0,periodic,nats-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092489,False,complete,,complete,65536.0,65536.0,0.0,31145.33490350126,0.480124,1.059663,65536.0,0.5124434547576943,6.970355,64881.0,655.0,2.10419956,2.104514412,1.4742531494718984,36.85632873679746,0.0,0.0,0.740072202166065,0.0024067388688327317,2.105589851,1.3488187163569303,67.44093581784651,0.0,0.0,0.2372327790973872,0.0017814726840855108,,,,0.9975139385959666,,,,,,,,,,,,,,,,,,
F0088,main02,0,drain,nats,2.15.0,periodic,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092490,False,complete,,complete,65536.0,65536.0,0.0,28666.571065646785,0.508952,1.334499,65536.0,0.5567867318115214,6.565601,64881.0,655.0,2.286147159,2.286635751,1.114299467628677,55.71497338143385,0.0,0.0,0.6048298572996706,0.0021953896816684962,2.287727252,1.2753006274893122,63.76503137446561,0.0,0.0,0.17889282792473413,0.0019089173711480775,,,,0.9975729009927659,,,,,,,,,,,,,,,,,,
F0089,main02,1,drain,nats,2.15.0,periodic,nats-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092491,False,complete,,complete,65536.0,65536.0,0.0,32004.075722168614,0.465427,1.082222,65536.0,0.4986528583526602,17.719385,64881.0,655.0,2.047739187,2.047968147,1.489048550128646,37.22621375321615,0.0,0.0,0.7552275522755227,0.0012300123001230013,2.048835392,1.3364802319853717,66.82401159926859,0.0,0.0,0.19170984455958548,0.0015239256324291375,,,,0.9974327398621492,,,,,,,,,,,,,,,,,,
F0090,main02,1,drain,nats,2.15.0,periodic,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092492,False,complete,,complete,65536.0,65536.0,0.0,29236.984439304288,0.501234,1.275755,65536.0,0.5459331308135998,6.653059,64881.0,655.0,2.241544443,2.241803113,1.122156975075982,56.107848753799104,0.0,0.0,0.5921787709497207,0.0011173184357541898,2.242747602,1.2833254163033545,64.16627081516772,0.0,0.0,0.18080357142857142,0.012276785714285714,,,,0.997589903156116,,,,,,,,,,,,,,,,,,
F0091,main02,1,drain,redis,8.10.2,periodic,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092493,False,complete,,complete,65536.0,65536.0,0.0,2764.9085198988178,0.361226,0.524747,65536.0,0.35895202026367,6.116693,64881.0,655.0,23.702773357,23.703024636,0.3423301930706394,8.558254826765985,0.0,0.0,0.27920043219881147,0.002701242571582928,23.70466411,0.1262482769683084,6.31241384841542,0.0,0.0,0.05521034400698062,0.003410983896982998,,,,0.9924694990619194,,,,,,,,,,,,,,,,,,
F0092,main02,1,drain,nats,2.15.0,memory,nats-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092494,False,complete,,complete,65536.0,65536.0,0.0,32997.70353132802,0.458388,0.998953,65536.0,0.48359665078735314,6.910054,64881.0,655.0,1.986077605,1.986428671,1.4977220392727608,37.44305098181902,0.0,0.0,0.759748427672956,0.0012578616352201257,1.987354764,1.3406468982102684,67.03234491051342,0.0,0.0,0.17802197802197803,0.0018838304552590266,,,,0.9973486819640162,,,,,,,,,,,,,,,,,,
F0093,main02,1,drain,redis,8.10.2,memory,redis-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092495,False,complete,,complete,65536.0,65536.0,0.0,35355.481471584346,0.43276,0.904437,65536.0,0.45138859272766024,3.44819,64881.0,655.0,1.853630534,1.854028443,1.0801603435810936,54.008017179054676,0.0,0.0,0.6149659863945578,0.0027210884353741495,1.854995063,0.5562516152098244,27.81258076049122,0.0,0.0,0.12047377326565144,0.0013536379018612521,,,,0.9974413141667098,,,,,,,,,,,,,,,,,,
F0094,main02,1,drain,nats,2.15.0,memory,nats-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092496,False,complete,,complete,65536.0,65536.0,0.0,30346.278177851244,0.49035,1.166387,65536.0,0.5260295146026641,5.274704,64881.0,655.0,2.159605854,2.159842591,1.1126361754387684,55.63180877193842,0.0,0.0,0.6036866359447005,0.002304147465437788,2.160820196,1.297766008107044,64.8883004053522,0.0,0.0,0.19924703156675355,0.0008688097306689834,,,,0.9976898737432761,,,,,,,,,,,,,,,,,,
F0095,main02,1,drain,redis,8.10.2,memory,redis-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092497,False,complete,,complete,65536.0,65536.0,0.0,2462.3434283706024,0.405312,0.554607,65536.0,0.4034186389160125,5.426278,64881.0,655.0,26.615296325,26.615545948,0.316381223832561,7.909530595814025,0.0,0.0,0.2466212978050417,0.002971340937410141,26.616813562,0.07772440510886425,3.886220255443212,0.0,0.0,0.0667655437060056,0.008757680627162935,,,,0.9933552344170641,,,,,,,,,,,,,,,,,,
F0096,main02,1,drain,redis,8.10.2,periodic,redis-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092498,False,complete,,complete,65536.0,65536.0,0.0,2742.632294492347,0.362898,0.522567,65536.0,0.36197972940063283,9.469538,64881.0,655.0,23.895292173,23.895531513,0.3475599609693436,17.37799804846718,0.0,0.0,0.25869262865090403,0.0027816411682892906,23.897054169,0.12541457950444168,6.2707289752220845,0.0,0.0,0.05757734661772417,0.0044048243314105924,,,,0.9927772958057817,,,,,,,,,,,,,,,,,,
F0097,main02,1,drain,nats,2.15.0,memory,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092499,False,complete,,complete,65536.0,65536.0,0.0,2302.215895822059,0.434271,0.621984,65536.0,0.43162011627197094,3.83139,64881.0,655.0,28.466487491,28.466735598,0.4427591620616141,22.137958103080706,0.0,0.0,0.3007840991976659,0.0023705324580598104,28.468252021,0.2159973150253151,10.799865751265756,0.0,0.0,0.06007995935767455,0.002473880679433658,,,,0.9936826926379008,,,,,,,,,,,,,,,,,,
F0098,main02,1,drain,nats,2.15.0,periodic,nats-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092500,False,complete,,complete,65536.0,65536.0,0.0,2261.9238710720306,0.439224,0.641918,65536.0,0.439354635604858,6.446124,64881.0,655.0,28.97356575,28.973792709,0.45430020612770167,11.357505153192541,0.0,0.0,0.28609769189479334,0.0023259974950796207,28.975190289,0.22092272513668873,11.046136256834437,0.0,0.0,0.06705861934308154,0.0013667722480149261,,,,0.9937867381407827,,,,,,,,,,,,,,,,,,
F0099,main02,1,drain,redis,8.10.2,periodic,redis-current,16,16,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092501,False,complete,,complete,65536.0,65536.0,0.0,28265.668544217235,0.545921,1.054526,65536.0,0.5648402725372342,5.867066,64881.0,655.0,2.318572437,2.318807674,0.9726382335579593,48.63191167789797,0.0,0.0,0.5866523143164694,0.002152852529601722,2.319733811,0.6427771983705418,32.13885991852709,0.0,0.0,0.14189189189189189,0.002162162162162162,,,,0.9978492452476696,,,,,,,,,,,,,,,,,,
F0100,main02,1,drain,redis,8.10.2,memory,redis-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092502,False,complete,,complete,65536.0,65536.0,0.0,2880.9489414796262,0.345211,0.496601,65536.0,0.3443356276245138,3.950515,64881.0,655.0,22.748060216,22.748303602,0.3642407427370329,18.212037136851645,0.0,0.0,0.2539146107919342,0.0027036160865157146,22.749703152,0.08192036562183272,4.096018281091636,0.0,0.0,0.055550963048689755,0.0010195365242071036,,,,0.9920133619185598,,,,,,,,,,,,,,,,,,
F0101,main02,1,drain,redis,8.10.2,periodic,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092503,False,complete,,complete,65536.0,65536.0,0.0,29879.03805903201,0.524526,0.935478,65536.0,0.5341530591735875,3.146537,64881.0,655.0,2.193377172,2.193956734,1.34194031922965,33.54850798074125,0.0,0.0,0.7079953650057937,0.0011587485515643105,2.195165247,0.6397463707660457,31.987318538302283,0.0,0.0,0.12188841201716738,0.0008583690987124463,,,,0.9974987240247434,,,,,,,,,,,,,,,,,,
F0102,main02,1,drain,nats,2.15.0,periodic,nats-current,16,1,2,15,65536,compressible,inherited,False,,250,0.1,True,2026092504,False,complete,,complete,65536.0,65536.0,0.0,2260.9877599617403,0.437948,0.659676,65536.0,0.43949583105468487,7.454466,64881.0,655.0,28.985561603,28.985794424,0.4411479227704882,22.05739613852441,0.0,0.0,0.2929590017825312,0.002762923351158645,28.987443681,0.22516825118588146,11.258412559294072,0.0,0.0,0.09181060671816682,0.001128374273066574,,,,0.9936946945688614,,,,,,,,,,,,,,,,,,
F0103,main02,1,drain,nats,2.15.0,memory,nats-current,16,1,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092505,False,complete,,complete,65536.0,65536.0,0.0,2291.2638620007488,0.436334,0.629056,65536.0,0.43372682646179533,5.854872,64881.0,655.0,28.602554724,28.602792205,0.45285138273093994,11.321284568273498,0.0,0.0,0.3086720867208672,0.001987353206865402,28.604431639,0.21583375883555342,10.79168794177767,0.0,0.0,0.06338461538461539,0.001010989010989011,,,,0.9937826034521741,,,,,,,,,,,,,,,,,,
F0104,main02,1,drain,redis,8.10.2,memory,redis-current,16,16,4,15,65536,compressible,inherited,False,,250,0.1,True,2026092506,False,complete,,complete,65536.0,65536.0,0.0,36302.19820063304,0.424949,0.762293,65536.0,0.43957008764648653,4.924818,64881.0,655.0,1.805290127,1.80551015,1.4399415035135639,35.998537587839095,0.0,0.0,0.7531734837799718,0.0014104372355430183,1.806441918,0.5597152003201025,27.985760016005123,0.0,0.0,0.13384188626907073,0.0013869625520110957,,,,0.9973350278007697,,,,,,,,,,,,,,,,,,
F0105,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,autoclaim,1000,0.75,False,2026092507,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,750.506431,0.256449279,6.952113000000054,256.445682,False,False,,,,,,,,,,,
F0106,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,claim,250,0.1,True,2026092508,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.397371,0.306194809,81.58925699999998,306.191886,False,False,,,,,,,,,,,
F0107,main02,0,recovery,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,jetstream,1000,0.75,False,2026092509,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,750.894081,0.259630791,10.518726000000015,259.624645,False,False,,,,,,,,,,,
F0108,main02,0,recovery,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,jetstream,250,0.75,True,2026092510,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,188.36978,0.063498579,1.8595760000000041,63.489796,False,False,,,,,,,,,,,
F0109,main02,0,recovery,nats,2.15.0,periodic,nats-current,16,0,2,15,65536,compressible,inherited,False,jetstream,250,0.75,True,2026092511,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,188.626308,0.063411436,2.0288109999999904,63.402503,False,False,,,,,,,,,,,
F0110,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,autoclaim,250,0.75,False,2026092512,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,188.558242,0.067888672,6.4432540000000245,67.885012,False,False,,,,,,,,,,,
F0111,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,claim,1000,0.75,False,2026092513,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,750.845259,0.27414381,24.986218000000008,274.140959,False,False,,,,,,,,,,,
F0112,main02,0,recovery,redis,7.4.2,periodic,redis-old,16,0,2,15,65536,compressible,inherited,False,autoclaim,1000,0.75,True,2026092514,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,750.071885,0.257384131,7.452935000000025,257.38105,False,False,,,,,,,,,,,
F0113,main02,0,recovery,nats,2.15.0,periodic,nats-current,16,0,2,15,65536,compressible,inherited,False,jetstream,250,0.1,False,2026092515,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.221819,0.226577632,1.789720999999986,226.567902,False,False,,,,,,,,,,,
F0114,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,autoclaim,1000,0.1,False,2026092516,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100.445521,0.903665009,4.107537999999977,903.662017,False,False,,,,,,,,,,,
F0115,main02,0,recovery,redis,7.4.2,periodic,redis-old,16,0,2,15,65536,compressible,inherited,False,autoclaim,250,0.1,True,2026092517,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.256328,0.231499931,6.752876000000015,231.496548,False,False,,,,,,,,,,,
F0116,main02,0,recovery,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,jetstream,250,0.75,False,2026092518,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,188.345301,0.063670729,2.007600999999994,63.6623,False,False,,,,,,,,,,,
F0117,main02,0,recovery,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,jetstream,250,0.1,True,2026092519,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.369723,0.226862214,2.2234300000000076,226.853707,False,False,,,,,,,,,,,
F0118,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,autoclaim,250,0.75,True,2026092520,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,188.300025,0.062120284,0.41752199999999107,62.117497,False,False,,,,,,,,,,,
F0119,main02,0,recovery,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,jetstream,1000,0.1,True,2026092521,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,101.095237,0.907465287,8.557667000000038,907.46243,False,False,,,,,,,,,,,
F0120,main02,0,recovery,redis,8.10.2,periodic,redis-current,16,0,2,15,65536,compressible,inherited,False,autoclaim,250,0.1,False,2026092522,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.63557,0.229570991,5.20343299999999,229.567863,False,False,,,,,,,,,,,
F0121,main02,0,recovery,nats,2.15.0,periodic,nats-current,16,0,2,15,65536,compressible,inherited,False,jetstream,1000,0.75,False,2026092523,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,750.886267,0.254540732,5.375654000000054,254.489387,False,False,,,,,,,,,,,
F0122,main02,0,recovery,nats,2.10.24,periodic,nats-old,16,0,2,15,65536,compressible,inherited,False,jetstream,250,0.1,False,2026092524,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,25.356066,0.227059645,2.4061770000000138,227.050111,False,False,,,,,,,,,,,
F0123,main02,0,recovery,nats,2.15.0,periodic,nats-current,16,0,2,15,65536,compressible,inherited,False,jetstream,1000,0.1,True,2026092525,False,complete,,complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100.393695,0.905025827,5.412630000000036,905.018935,False,False,,,,,,,,,,,
